Name,Link,Default Branch,SHA,Stargazers Count,Forks Count,Date
google/error-prone,https://github.com/google/error-prone,master,48ec7d90681c60dee50c0f4e46f18513a5c05166,6700,721,29/03/2024 13:45:43
wuyinxian124/nettybook2,https://github.com/wuyinxian124/nettybook2,master,79c909d3dda74a755c6e8e807e682f1981013ddc,956,721,29/03/2024 13:45:43
next-step/java-racingcar-precourse,https://github.com/next-step/java-racingcar-precourse,master,fd9c9f2ac957642e0f8214bec2fdba982de4f8be,12,727,29/03/2024 13:46:54
webmetrics/browsermob-proxy,https://github.com/webmetrics/browsermob-proxy,master,a9252e62246ac33d55d51b993ba1159404e7d389,232,753,29/03/2024 13:46:54
web3j/sample-project-maven,https://github.com/web3j/sample-project-maven,master,15c603992f56585f915e60d7cf2c6e6d613fc122,34,755,29/03/2024 13:46:54
breezeU/Basic-Single-Module-SSM,https://github.com/breezeU/Basic-Single-Module-SSM,master,99c4d60cef7477effa7750436e9384c1d877117d,1,756,29/03/2024 13:46:54
open-telemetry/opentelemetry-java,https://github.com/open-telemetry/opentelemetry-java,main,80971c1ff7d9dacd4ca5009e69637697c0dcecfd,1824,756,29/03/2024 13:46:54
timehop/sticky-headers-recyclerview,https://github.com/timehop/sticky-headers-recyclerview,master,f5a9e9b8f5d96734e20439b0a41381865fa52fb7,3742,756,29/03/2024 13:46:54
rieckpil/blog-tutorials,https://github.com/rieckpil/blog-tutorials,master,f674e71ef43f8c45f5f070e057ccbc21a6a1463e,745,756,29/03/2024 13:46:54
vogellacompany/codeexamples-android,https://github.com/vogellacompany/codeexamples-android,master,cec49bcbf388fda0a34dc813eae45ec29147666f,536,758,29/03/2024 13:46:54
wix/react-native-notifications,https://github.com/wix/react-native-notifications,master,bffb31fb0d1392f51c6d363917f3ad03323b2490,3176,758,29/03/2024 13:46:54
WuKongOpenSource/WukongCRM-11.0-JAVA,https://github.com/WuKongOpenSource/WukongCRM-11.0-JAVA,master,1fa4ec2fdf727111eca73ef4c94dfbb7712c83bb,5122,759,29/03/2024 13:46:54
FasterXML/jackson-core,https://github.com/FasterXML/jackson-core,2.18,e05bb299980687c5c24f0a76b878e8d620b97d7b,2224,760,29/03/2024 13:46:54
tiann/understand-plugin-framework,https://github.com/tiann/understand-plugin-framework,master,4b8256e555ec1a293b64d3ad7aca4e5c252886ee,2614,761,29/03/2024 13:46:54
Baidu-AIP/speech-demo,https://github.com/Baidu-AIP/speech-demo,master,83195e6d09d97c86e37d70ad34c71483b31448a1,668,761,29/03/2024 13:46:54
digitalinnovationone/santander-dev-week-2023-api,https://github.com/digitalinnovationone/santander-dev-week-2023-api,main,665804c8231b32923b03b30ab832ccee33cf2cc3,562,761,29/03/2024 13:46:54
Grt1228/chatgpt-java,https://github.com/Grt1228/chatgpt-java,develop,a105435d346eef4d47b571e6fd632a7ae280547b,3048,762,29/03/2024 13:46:54
springframeworkguru/spring-boot-mongodb,https://github.com/springframeworkguru/spring-boot-mongodb,master,965c37b3671b89c845f0dc56e82fef29c7f110a9,124,762,29/03/2024 13:46:54
Fuzion24/JustTrustMe,https://github.com/Fuzion24/JustTrustMe,master,861c5faffeac1d3eb11323362db3256c66444dc5,4563,762,29/03/2024 13:46:54
dicodingacademy/a51-android-pemula-labs,https://github.com/dicodingacademy/a51-android-pemula-labs,master,94e16ec0e0ca4a18fb6ddf5bfcdaaebc6a5aee38,143,762,29/03/2024 13:46:54
ryanhoo/StylishMusicPlayer,https://github.com/ryanhoo/StylishMusicPlayer,develop,f01f604a14527e1403fcf2f77f0bec5863d13662,3694,764,29/03/2024 13:46:54
yarolegovich/DiscreteScrollView,https://github.com/yarolegovich/DiscreteScrollView,master,a3a22d76c38e28cb03b45629b93e4ac03ce6fcc9,5743,764,29/03/2024 13:46:54
chillzhuang/blade-tool,https://github.com/chillzhuang/blade-tool,master,45d7b20b755b3d2406c3fca8300753cd46428c03,1579,765,29/03/2024 13:46:54
raphw/byte-buddy,https://github.com/raphw/byte-buddy,master,5463d805523d679f173d46de7751babac9242fd3,5979,765,29/03/2024 13:46:54
mobileresearch/weibo_android_sdk,https://github.com/mobileresearch/weibo_android_sdk,master,81e2e3a62c6b5a84ffe9086a2f3e48be66b45791,643,765,29/03/2024 13:46:55
CSC207-2023F-UofT/Lab2,https://github.com/CSC207-2023F-UofT/Lab2,main,eb319e959db929c395b1990b2ecd35e3d3145ec1,0,766,29/03/2024 13:44:42
CainKernel/CainCamera,https://github.com/CainKernel/CainCamera,master,8d1270e2a4d1e0e69940cf806c5c4ae39615eb66,2809,766,29/03/2024 13:46:54
smartloli/EFAK,https://github.com/smartloli/EFAK,main,186616215bbdbaa5fa20394583aa49aefa80fd10,2991,766,29/03/2024 13:46:54
amehlhase316/ser321examples,https://github.com/amehlhase316/ser321examples,master,8a4a00ef90ac82689248a1b63853023f004167f3,28,767,29/03/2024 13:46:47
alibaba/mdrill,https://github.com/alibaba/mdrill,master,8621180ac977e670a8e50a16053d4fce2b1c6a3e,1537,767,29/03/2024 13:46:54
mitreid-connect/OpenID-Connect-Java-Spring-Server,https://github.com/mitreid-connect/OpenID-Connect-Java-Spring-Server,master,d074573de0c8b8e339add89a17a2bd000a1c6378,1466,768,29/03/2024 13:46:54
LaunchCodeEducation/java-web-dev-techjobs-oo,https://github.com/LaunchCodeEducation/java-web-dev-techjobs-oo,master,3ca6ab841e5820eaa077fb48005ded3692d0867c,2,768,29/03/2024 13:46:55
prometheus/client_java,https://github.com/prometheus/client_java,main,eb9a77f1dccdd025aeecc63c0b3a3e5f2398e18f,2125,768,29/03/2024 13:46:55
dromara/hertzbeat,https://github.com/dromara/hertzbeat,master,2f74dfe52ead31d9691e7056ad9b04bef51186ef,4429,769,29/03/2024 13:46:55
rybalkinsd/atom,https://github.com/rybalkinsd/atom,master,40f9459a10a992a34d091ec0887cb9177c4b8399,327,770,29/03/2024 13:44:42
springframeworkguru/mssc-beer-service,https://github.com/springframeworkguru/mssc-beer-service,master,e7406bcf84e0ac7d9e9608657578444c908baf61,57,771,29/03/2024 13:46:54
aws/aws-sdk-java-v2,https://github.com/aws/aws-sdk-java-v2,master,dee1f34006009cbf258e672ed9387e1cb0f915bf,2055,773,29/03/2024 13:46:55
careermonk/data-structures-and-algorithms-made-easy-in-java,https://github.com/careermonk/data-structures-and-algorithms-made-easy-in-java,master,84fd1217ee2f0c83df2cd80091211eede58f2304,715,773,29/03/2024 13:46:55
gaopu/Java,https://github.com/gaopu/Java,master,40f269fbe8ca23fbb07ac642cd8cad9410cdd08d,1585,774,29/03/2024 13:46:55
hacktoberfest17/programming,https://github.com/hacktoberfest17/programming,master,23daa8c12b372e3e6bc1417e18b7249ddf9f1961,316,775,29/03/2024 13:46:55
bezkoder/spring-boot-spring-security-jwt-authentication,https://github.com/bezkoder/spring-boot-spring-security-jwt-authentication,master,096e106a6d807129e49b8b80af1ffc389b0fe3da,1190,775,29/03/2024 13:46:55
spring-cloud/spring-cloud-sleuth,https://github.com/spring-cloud/spring-cloud-sleuth,3.1.x,80f0889c91d337e84ce0eca2d602464a1a4355c6,1747,777,29/03/2024 13:46:55
coobird/thumbnailator,https://github.com/coobird/thumbnailator,master,951d04f352d90f34420a82909c15453fee1b75ff,4978,780,29/03/2024 13:46:55
bingoogolapple/BGABanner-Android,https://github.com/bingoogolapple/BGABanner-Android,master,ba0a57e8552cc64fef673c1cdd064db66749ae9e,4160,781,29/03/2024 13:46:55
cami-la/desafio-poo-dio,https://github.com/cami-la/desafio-poo-dio,master,a023d969bab0a2bfc95d35425252c49f87f844e4,638,783,29/03/2024 13:46:55
grpc-ecosystem/grpc-spring,https://github.com/grpc-ecosystem/grpc-spring,master,de71ce3deaa48c220bcade928268806c5e971656,3295,784,29/03/2024 13:46:55
aimacode/aima-java,https://github.com/aimacode/aima-java,AIMA3e,7ecee83bda79b74ec2692441326d97fcea9890e1,1528,785,29/03/2024 13:46:55
ZHENFENG13/ssm-demo,https://github.com/ZHENFENG13/ssm-demo,master,79ec97288d3740626ce62213a1d196133df1506c,1803,786,29/03/2024 13:46:55
DickChesterwood/k8s-fleetman,https://github.com/DickChesterwood/k8s-fleetman,master,437999ab6f914bc5b743df347880889454a2e573,329,786,29/03/2024 13:46:55
pengjianbo/GalleryFinal,https://github.com/pengjianbo/GalleryFinal,master,b41dd7727eb21a86e0e6fb36e2bb5cb1f0175392,3222,787,29/03/2024 13:46:55
RobotiumTech/robotium,https://github.com/RobotiumTech/robotium,master,75e567c38f26a6a87dc8bef90b3886a20e28d291,2846,787,29/03/2024 13:46:55
obsidiandynamics/kafdrop,https://github.com/obsidiandynamics/kafdrop,master,d69563e7aa7dfe2fd499e15acde94f2e81d08993,5140,788,29/03/2024 13:46:55
kymjs/KJFrameForAndroid,https://github.com/kymjs/KJFrameForAndroid,master,27e3992e36e9050b74c902590ca67fcad4581b1b,1953,788,29/03/2024 13:46:55
JoanZapata/android-pdfview,https://github.com/JoanZapata/android-pdfview,master,8f239bb91ab56ff3066739dc44bccf8b1753b0ba,2823,788,29/03/2024 13:46:55
beefe/react-native-picker,https://github.com/beefe/react-native-picker,master,6fa89e921c93279e8c0ef6dc871bd13aeddad158,1742,788,29/03/2024 13:46:55
android-cn/android-open-project-demo,https://github.com/android-cn/android-open-project-demo,master,2ed4800f62c1a3683a0e16ec56957619acbcc57a,953,790,29/03/2024 13:44:42
shyiko/mysql-binlog-connector-java,https://github.com/shyiko/mysql-binlog-connector-java,master,dd710a5466381faa57442977b24fceff56a0820e,2165,790,29/03/2024 13:45:40
PraktikumJava/m1-t12-hotkeys,https://github.com/PraktikumJava/m1-t12-hotkeys,master,0f44c97a9dd01e94d30232698f2e922de9331a7b,3,790,29/03/2024 13:45:40
bephrem1/interviewpen,https://github.com/bephrem1/interviewpen,master,92d763fbfaabea45ef0869a05785f5a2a2e822c8,1763,791,29/03/2024 13:44:42
Manabu-GT/ExpandableTextView,https://github.com/Manabu-GT/ExpandableTextView,master,b3b81486bc45d2e94440d6d4395b2030b8a83996,4078,791,29/03/2024 13:45:40
mate-academy/hibernate-create-movie-session-hw,https://github.com/mate-academy/hibernate-create-movie-session-hw,master,980b6a48d425014dae3f4922151de61f78161233,0,792,29/03/2024 13:45:43
uberspot/2048-android,https://github.com/uberspot/2048-android,master,e097460a6bf28467435446be2f62efbef00d6c70,1042,793,29/03/2024 13:44:42
orhanobut/dialogplus,https://github.com/orhanobut/dialogplus,master,40dcdad57a797f7aa34460a0bd0e375d8a4c32a8,5003,793,29/03/2024 13:44:42
ihrupin/samples,https://github.com/ihrupin/samples,master,e891b156a2a7318eea8881f158acde360f1a3d3b,165,795,29/03/2024 13:44:42
JakeWharton/hugo,https://github.com/JakeWharton/hugo,master,50ee96dc07cda4277cd5ee59add847251c34604e,7916,796,29/03/2024 13:44:42
lizhangqu/CoreLink,https://github.com/lizhangqu/CoreLink,master,ad4754115408e86c87f6712a34e3bebf8126114e,2737,796,29/03/2024 13:44:42
kanwangzjm/funiture,https://github.com/kanwangzjm/funiture,master,71ca0fb0658b3d839d9e049ac36429207f05329b,1878,796,29/03/2024 13:44:42
pedrovgs/Algorithms,https://github.com/pedrovgs/Algorithms,master,b04396ba1a8bf094494f9ba514ecbe806fdb9776,2783,797,29/03/2024 13:44:42
l123456789jy/Lazy,https://github.com/l123456789jy/Lazy,master,ea35ddd728a9c6f15160c754b714f56b74fe8031,2179,797,29/03/2024 13:44:42
sanshengshui/netty-learning-example,https://github.com/sanshengshui/netty-learning-example,master,e456af21bfdae2b7c7b7d88d41281597049e4113,2754,797,29/03/2024 13:45:40
pytorch/serve,https://github.com/pytorch/serve,master,1a99de4675eaaad4ddf532e603ae2f175656462a,3928,797,29/03/2024 13:45:40
wosyingjun/beauty_ssm,https://github.com/wosyingjun/beauty_ssm,master,47900a0a6c573e7080fc43b0750a8eb7b38a0526,1414,798,29/03/2024 13:44:42
apache/struts,https://github.com/apache/struts,master,cdc931e26f3fc467e7d29fa43477f137922bfe08,1257,799,29/03/2024 13:44:42
kevinkong/Emmagee,https://github.com/kevinkong/Emmagee,master,7873ec1db112bd1f31778e965a431859497720f5,103,800,29/03/2024 13:44:42
Meituan-Dianping/Robust,https://github.com/Meituan-Dianping/Robust,master,955adcc21e4fbcb52054a8f7f4bbb11f462aeb2f,4388,800,29/03/2024 13:44:42
sanluan/PublicCMS,https://github.com/sanluan/PublicCMS,master,a32fa9cf582c4d7f4d1b137724ac0fa89559f001,1956,800,29/03/2024 13:45:40
apache/servicecomb-java-chassis,https://github.com/apache/servicecomb-java-chassis,master,1e90c2bf82caa3378d368b9546d9429fe8e788f0,1886,801,29/03/2024 13:44:42
AbrahamCaiJin/CommonUtilLibrary,https://github.com/AbrahamCaiJin/CommonUtilLibrary,master,51c76682aa469dbaa6315dfb966c5b3dd8b729af,2825,801,29/03/2024 13:44:42
xuxueli/xxl-sso,https://github.com/xuxueli/xxl-sso,master,414923779d40487c1c200d0b16f499d46d8f218b,1901,801,29/03/2024 13:44:42
moshowgame/spring-cloud-study,https://github.com/moshowgame/spring-cloud-study,master,1667783c1920121296bafed1a3cde7e9f6706405,753,801,29/03/2024 13:44:42
AnySoftKeyboard/AnySoftKeyboard,https://github.com/AnySoftKeyboard/AnySoftKeyboard,main,a2ab01f9fb47c42bb457997c705410bb09f020f2,2731,801,29/03/2024 13:45:40
alldatacenter/alldata,https://github.com/alldatacenter/alldata,master,927aa8e2e558b363a559549e0575d3375a1d9053,2259,801,29/03/2024 13:45:40
deepak2717/HelloWorldMaven,https://github.com/deepak2717/HelloWorldMaven,master,f2b4a94f6242d9262ffefddaca3420269fcab58a,5,801,29/03/2024 13:46:55
pcdavies/TwitterFeed,https://github.com/pcdavies/TwitterFeed,master,f632881da4fbec7bf4bbdaf979c30e1cb4db3573,2,802,29/03/2024 13:44:42
super30admin/Trees-4,https://github.com/super30admin/Trees-4,master,4fc72cb1282d362669f924f525a06cde939e3856,1,802,29/03/2024 13:46:54
moquette-io/moquette,https://github.com/moquette-io/moquette,main,495514a8eea7e76d4cd0da1994d8c77f34190349,2232,806,29/03/2024 13:44:42
QNJR-GROUP/EasyTransaction,https://github.com/QNJR-GROUP/EasyTransaction,master,cadfc96d2d6fc9df1243f8b18f47b29a28b76ae2,2350,807,29/03/2024 13:44:42
aliyun/aliyun-oss-java-sdk,https://github.com/aliyun/aliyun-oss-java-sdk,master,8b3fbbd39f9fa60dd5789014818adcf56dc30464,1193,807,29/03/2024 13:44:42
apache/netbeans,https://github.com/apache/netbeans,master,1dccf14fadb874e95b8e8ae3517a804a23cb3e82,2532,808,29/03/2024 13:44:42
hkhcoder/vprofile-project,https://github.com/hkhcoder/vprofile-project,main,3286baea423fa43386ce0cb35c480a6ffe9b949e,133,809,29/03/2024 13:44:42
jaydenxiao2016/AndroidFire,https://github.com/jaydenxiao2016/AndroidFire,master,342dcf8a99bc20e3938ebafc4dcc81ac751c440d,2611,810,29/03/2024 13:44:42
kriru/firstJava,https://github.com/kriru/firstJava,master,01a47017cd52f221fcaa157e1597fa3fb72b2267,3,810,29/03/2024 13:46:47
LaunchCodeEducation/java-web-dev-techjobs-authentication,https://github.com/LaunchCodeEducation/java-web-dev-techjobs-authentication,master,c8d15dbcef5c2ddd315113476472d3ac8fe54d1c,0,811,29/03/2024 13:44:42
mate-academy/jv-oop-lesson-0,https://github.com/mate-academy/jv-oop-lesson-0,master,88df7f405c65e8c86800a3aa8a88e35b84466262,1,811,29/03/2024 13:45:43
super30admin/Competitive-Coding-4,https://github.com/super30admin/Competitive-Coding-4,master,012f9b9a6915dc47bdb34c947f67946be6726dab,0,837,29/03/2024 13:46:55
rengwuxian/RxJavaSamples,https://github.com/rengwuxian/RxJavaSamples,2.x,f9e47c2e8347f124bc03ebe10e758f26a9b841b8,3947,861,29/03/2024 13:45:45
ucsd-cse15l-s23/docsearch,https://github.com/ucsd-cse15l-s23/docsearch,main,71c1b5dc36d5bc06fc9fa6feed9ac0a020853e79,0,863,29/03/2024 13:46:47
mate-academy/hibernate-configuration-hw,https://github.com/mate-academy/hibernate-configuration-hw,master,ab6cb673a211d1cf46aaacccaa7ec9467d2d28d6,0,863,29/03/2024 13:46:54
google/tsunami-security-scanner,https://github.com/google/tsunami-security-scanner,master,96b5229b67a2a2dcc0368451d6b04b4feae66e6e,8082,875,29/03/2024 13:46:42
apache/rocketmq-spring,https://github.com/apache/rocketmq-spring,master,c1dbf877e59463e82138f6531f7943855409d89b,2017,878,29/03/2024 13:46:42
scmgalaxy/helloworld-java-maven,https://github.com/scmgalaxy/helloworld-java-maven,master,efcd90d22546d835824d0805219b4ee1306f9b84,7,879,29/03/2024 13:46:42
igniterealtime/Smack,https://github.com/igniterealtime/Smack,master,e504bc23cfe601e4e414aac1aff54c8f3d69c67f,2364,879,29/03/2024 13:46:42
joyoyao/superCleanMaster,https://github.com/joyoyao/superCleanMaster,master,e57c8847d801ebc26da2ea9ee2f850aeb21d209e,1899,884,29/03/2024 13:46:42
edureka-git/devops,https://github.com/edureka-git/devops,master,5e377755b086788c6b195a4bf782b0cdb53262c3,15,884,29/03/2024 13:46:55
juleswhite/mobilecloud-14,https://github.com/juleswhite/mobilecloud-14,master,6059105d5cf6ef6a0c828eef3eb00757482f2521,392,885,29/03/2024 13:46:42
cyrilmottier/GreenDroid,https://github.com/cyrilmottier/GreenDroid,master,abd9769f677bb4a753f0bf1119f961187bdf7020,2583,885,29/03/2024 13:46:42
mate-academy/hibernate-criteria-query,https://github.com/mate-academy/hibernate-criteria-query,master,652a267338ad8045f85d8bb2041988df87baedb0,0,885,29/03/2024 13:46:55
cglib/cglib,https://github.com/cglib/cglib,master,9d67875290d269c9b1ff5e4f4bc578a9f05c392e,4730,886,29/03/2024 13:46:42
GoogleCloudPlatform/DataflowTemplates,https://github.com/GoogleCloudPlatform/DataflowTemplates,main,3815dfb95d0077fd281a99c665e0fcc7af958dba,1080,887,29/03/2024 13:46:42
lxy-go/SpringBoot,https://github.com/lxy-go/SpringBoot,master,af8995e8f21ecdb6a94ce0fafbd8eededd9f9988,2302,887,29/03/2024 13:46:42
resteasy/resteasy,https://github.com/resteasy/resteasy,main,f0e6b25ec2a63a986c4c7efc51d226889c6408c4,1079,887,29/03/2024 13:46:42
jayZheng87/Thusy,https://github.com/jayZheng87/Thusy,master,6067e1410f0733a8a1c68ef05d7328d28909f602,1506,889,29/03/2024 13:46:42
PraktikumJava/m1-t12-debug,https://github.com/PraktikumJava/m1-t12-debug,master,9924d9433a4d16c61e21fa223aff958428e8e670,2,889,29/03/2024 13:46:42
xtuhcy/gecco,https://github.com/xtuhcy/gecco,master,260d88c5c90224ee2419bff167bbd0c82c54ae89,2488,891,29/03/2024 13:46:42
vector4wang/spring-boot-quick,https://github.com/vector4wang/spring-boot-quick,master,8983b9d1c0d6b68d74cec1ffdf55c3f4d10dd95d,2394,892,29/03/2024 13:46:42
pig-mesh/pig,https://github.com/pig-mesh/pig,jdk17,52f0e9ed42c892942201dd537553623f5cecda39,5481,893,29/03/2024 13:46:42
yuliskov/SmartTube,https://github.com/yuliskov/SmartTube,master,dc0b6a42f86b4d430920c044f1a6ffa2a650bb62,15721,893,29/03/2024 13:46:42
pavansolapure/opencodez-samples,https://github.com/pavansolapure/opencodez-samples,master,f5ef3de060cd9b2b16766fe860689d9b4d72f4a2,271,894,29/03/2024 13:46:42
apache/activemq-artemis,https://github.com/apache/activemq-artemis,main,774d321012c55fb2696257a7560228d995593fa0,912,894,29/03/2024 13:46:42
rmtheis/android-ocr,https://github.com/rmtheis/android-ocr,master,41445b44c9c88ad03841c3e664f8cce0805a25e6,2220,895,29/03/2024 13:46:42
sakaiproject/sakai,https://github.com/sakaiproject/sakai,master,cbf74963c0277964bd4b812a3d0b23a3ecf7fb8a,1017,895,29/03/2024 13:46:42
mate-academy/jv-logger,https://github.com/mate-academy/jv-logger,master,91f0ac5a543e69c4415327ad3d812a4c75508cf4,0,896,29/03/2024 13:44:42
ekoontz/hadoop-common,https://github.com/ekoontz/hadoop-common,trunk,b129e271c9b2a7fc78547f47569af5fd5726c718,15,896,29/03/2024 13:46:42
Chora10/Cknife,https://github.com/Chora10/Cknife,master,79dae24e2a9917ffa983c68def4dc858e295451b,2407,896,29/03/2024 13:46:42
doublechaintech/scm-biz-suite,https://github.com/doublechaintech/scm-biz-suite,master,82cc55dea9660beb478879040ebd31f32fd33109,2394,899,29/03/2024 13:46:45
kennyk65/Microservices-With-Spring-Student-Files,https://github.com/kennyk65/Microservices-With-Spring-Student-Files,master,9f9c13d817ca3664a8190e04c45e50c1cef48db2,309,900,29/03/2024 13:46:42
mate-academy/jv-registration-validation,https://github.com/mate-academy/jv-registration-validation,master,eda945bdd3bb3213a994b7e6d4bd9bfec8b30035,0,901,29/03/2024 13:46:55
MiCode/Notes,https://github.com/MiCode/Notes,master,81a66024fe48eaa2206b854430856fe3875ff3ba,1963,903,29/03/2024 13:46:42
mapstruct/mapstruct,https://github.com/mapstruct/mapstruct,main,e815e3cb1eabfef2930accf7d5f2c442ff2a456e,6753,903,29/03/2024 13:46:42
mate-academy/hibernate-cascade,https://github.com/mate-academy/hibernate-cascade,master,777754474e42a335cc71f7f9b7f80dbed12da97e,1,906,29/03/2024 13:44:42
natario1/CameraView,https://github.com/natario1/CameraView,main,b279ffaf57919b7dffccc8879a0cb1eeb542c1ca,4843,907,29/03/2024 13:46:41
apache/ranger,https://github.com/apache/ranger,master,5981fb3e1e80debef39700f2da7d1829bff5d3c6,851,907,29/03/2024 13:46:42
karma9874/AndroRAT,https://github.com/karma9874/AndroRAT,master,1516f5e6cad261db33f7f5bb074377de72cc6d94,2638,907,29/03/2024 13:46:42
auth0/java-jwt,https://github.com/auth0/java-jwt,master,d97f4e6df09d5437aede60776fa69e0ad49824af,5641,907,29/03/2024 13:46:45
Pay-Group/best-pay-sdk,https://github.com/Pay-Group/best-pay-sdk,develop,c95accb7baa0ec786a56fab1f2d47bc277777930,2889,907,29/03/2024 13:46:45
dailycodebuffer/Spring-MVC-Tutorials,https://github.com/dailycodebuffer/Spring-MVC-Tutorials,master,37893a96936e700fc8b2e7e13cf5e95135cd22e5,295,910,29/03/2024 13:46:41
facebookarchive/react-native-fbsdk,https://github.com/facebookarchive/react-native-fbsdk,master,b8ed568b05f3e41e6d6b937ae3125492f95e60bf,2992,913,29/03/2024 13:46:40
hapifhir/hapi-fhir-jpaserver-starter,https://github.com/hapifhir/hapi-fhir-jpaserver-starter,master,624a269994933cc51a7b269f33e9f2006c7954a7,331,913,29/03/2024 13:46:41
yinjihuan/spring-cloud,https://github.com/yinjihuan/spring-cloud,master,a5a963ebf8c99cf78f9f44a9940955661525957b,1767,917,29/03/2024 13:46:41
liuyangming/ByteTCC,https://github.com/liuyangming/ByteTCC,master,1355b11548e922c672dced712956a8f65d92a805,2889,917,29/03/2024 13:46:41
react-native-share/react-native-share,https://github.com/react-native-share/react-native-share,main,cba620650780527a01b281e84cfcff073f7d07aa,3519,918,29/03/2024 13:45:45
apache/httpcomponents-client,https://github.com/apache/httpcomponents-client,master,3b9bc89c2604c4e4ad509fb922e6c88ff101e13e,1404,919,29/03/2024 13:46:41
guolindev/coolweather,https://github.com/guolindev/coolweather,master,396425a4f342b941c3bd8978d15645bc47b48afc,502,920,29/03/2024 13:45:45
loda-kun/spring-boot-learning,https://github.com/loda-kun/spring-boot-learning,master,87e7fb5518f223a2ddfaa1a7c543988a52868751,1474,920,29/03/2024 13:45:45
super30admin/Competitive_Coding-3,https://github.com/super30admin/Competitive_Coding-3,master,451baef6e31132a2b7ff7d7a349ab2c0691b7356,7,921,29/03/2024 13:46:42
Yalantis/Phoenix,https://github.com/Yalantis/Phoenix,master,50728bc07b84c44863438128cf72b434c00bb1c9,4024,921,29/03/2024 13:46:45
mkyong/spring-boot,https://github.com/mkyong/spring-boot,master,d9992491e49cb9cb5f1aaa881aa642898b00f392,708,922,29/03/2024 13:46:45
shekhargulati/99-problems,https://github.com/shekhargulati/99-problems,master,7e120de6259b408eed8d1d17538b561a01bbfb9a,3306,922,29/03/2024 13:46:45
apache/lucene,https://github.com/apache/lucene,main,6d120c49a42b9c5b67337c4a71b15042d3775f16,2305,923,29/03/2024 13:45:45
scottfrederick/spring-music,https://github.com/scottfrederick/spring-music,master,a9e75ad5df20cda3a030fb6caa82d9108b2959ce,61,923,29/03/2024 13:45:45
fluttercommunity/flutter_webview_plugin,https://github.com/fluttercommunity/flutter_webview_plugin,master,6ab3a30353caf69eb7bd9cfc4bbe8d1e51b04e31,1465,923,29/03/2024 13:46:45
Tencent/Hippy,https://github.com/Tencent/Hippy,main,5f4bf5772fc87fa2fead7d51611961ed0848463b,7786,924,29/03/2024 13:45:45
rohitghatol/spring-boot-microservices,https://github.com/rohitghatol/spring-boot-microservices,master,a3c9df9350a07578df281949e6018d01ac37238e,1746,924,29/03/2024 13:45:45
lzyzsd/CircleProgress,https://github.com/lzyzsd/CircleProgress,master,8ecd5b87d747f5a486313b0f56e4f197b13f93de,3794,925,29/03/2024 13:46:45
spring-guides/gs-gradle,https://github.com/spring-guides/gs-gradle,main,93bb7cee04456b8c731bc6aa204111ed0b95e3c9,163,926,29/03/2024 13:45:45
CoderLeixiaoshuai/java-eight-part,https://github.com/CoderLeixiaoshuai/java-eight-part,master,77620444e663d2bd54fc2286678162f473478d35,5112,926,29/03/2024 13:45:45
alibaba/TProfiler,https://github.com/alibaba/TProfiler,master,8344d1ae2d4a83f6c7ead16fec392b5fce95bba5,2380,927,29/03/2024 13:46:41
LandmakTechnology/java-web-app,https://github.com/LandmakTechnology/java-web-app,master,9740d4f612e862e348cf35725602f0cb83696a0d,3,928,29/03/2024 13:45:45
piomin/sample-spring-microservices,https://github.com/piomin/sample-spring-microservices,master,b3f6ea40869cff403039e70b25f049193b8946a0,560,930,29/03/2024 13:45:45
k0shk0sh/FastHub,https://github.com/k0shk0sh/FastHub,development,fb7053da2079b624d6129ef81370a9d5774bcb9a,5691,930,29/03/2024 13:45:45
redis/lettuce,https://github.com/redis/lettuce,main,8848d151ef902976faa8806e4dafd7d62478e9fd,5237,930,29/03/2024 13:45:45
zhisheng17/blog,https://github.com/zhisheng17/blog,master,d0497553b76d44b9b176c121d3af96bb6d678c04,1580,931,29/03/2024 13:45:45
r-devops/mavenrepo,https://github.com/r-devops/mavenrepo,master,658f6e42b7437e1a82c456053569038c07de23ae,3,931,29/03/2024 13:45:45
techGay/v9porn,https://github.com/techGay/v9porn,master,9539b4ecfeb112746a1350d5a28a921bcb0019a4,4631,933,29/03/2024 13:45:45
CellularPrivacy/Android-IMSI-Catcher-Detector,https://github.com/CellularPrivacy/Android-IMSI-Catcher-Detector,development,ed56a0dd5ad625cf6910ed79e2fb6fb16bba7cc0,4580,934,29/03/2024 13:45:45
fossasia/phimpme-android,https://github.com/fossasia/phimpme-android,development,60acbd2e5691d3d2f794b86e1277bfedab481035,2577,934,29/03/2024 13:45:45
JakeWharton/u2020,https://github.com/JakeWharton/u2020,master,af670f964a4750707d98cda31cfa95244eb3ec07,5681,934,29/03/2024 13:46:40
ityouknow/spring-boot-leaning,https://github.com/ityouknow/spring-boot-leaning,master,6bff72be6ea75fcf311ea167aacda3a3c00a77e9,2107,934,29/03/2024 13:46:40
javagrowing/JGrowing,https://github.com/javagrowing/JGrowing,master,425cd785cb93c9daeaf3630529ece76ca4a7bbd3,4529,935,29/03/2024 13:45:45
cryptomator/cryptomator,https://github.com/cryptomator/cryptomator,develop,b40e6db70179dd06a47ed8f7c9b7c6494684cdd4,10554,935,29/03/2024 13:46:40
googlemaps/google-maps-services-java,https://github.com/googlemaps/google-maps-services-java,main,e2a0cf5b01be42ea54387473e8162a60979f95d5,1669,936,29/03/2024 13:46:40
